ab_depth_reached,ab_instability,ab_pruning_rate,ab_ranking_correlation,ab_reach_depth,ab_root_eval_std,best_move_margin,branch_mean_spread,branch_top2_gap,branch_value_skew,branching_mean_d2,branching_mean_d4,budget_coverage,depth,depth_chance_inter,depth_deficit,depth_deficit_rel,exact_second_best_value,heur_incoherence,leaf_density,leaf_depth_std,leaf_value_range,leaf_value_std_d3,leaf_value_std_d5,mcts_best_value_estimate,mcts_unanimous,mcts_visit_entropy,mcts_vote_margin,node_budget,node_count_d4,total_internal_nodes,total_min_nodes,total_nodes,which_algo,which_algo_enc,which_better,which_better_enc,is_tie,ab_correct,mcts_correct,mcts_correct_rate,is_contested,margin_category,margin_category_enc,tree_difficulty,tree_difficulty_enc,delta,ab_regret,mcts_regret
1,0.0,0.0,0.7637362637362637,1.50106183987993,0.4234899079115985,0.0152550569130307,0.3422962475612826,0.0152550569130307,-0.4798387652737625,0.0,0.0,0.2640449438202247,2,1.028383517377535,0.49893816012007,0.249469080060035,0.8394263629968207,0.2901816219442167,0.9269662921348316,0.0776136271203981,1.8984363937858848,0.0,0.0,0.8288908832375244,1,2.5032227097292568,0.0,47,0,13,4,178,AB,0,AB,0,0,1,0,0.0,1,low,0,medium,1,0.0731668026650017,0.0,0.0731668026650017
2,0.0,0.095617529880478,0.8571428571428571,2.8374696131487704,0.7589781743248659,0.0495465933138503,0.3789586305649723,0.0495465933138503,0.656604213162531,6.6,6.785807291666667,0.0201077776884098,5,0.072710580838074,2.1625303868512296,0.4325060773702459,0.9261854793733088,0.4088875446978184,0.8526502050993324,0.1627973389560647,1.9999729308174103,0.6720355771630881,0.7530916360939091,0.9757320726871586,1,1.7385918580066733,0.0534744436237493,250,1693,1832,252,12433,Both,1,Tie,2,1,1,1,1.0,1,low,0,easy,0,0.0,0.0,0.0
3,1.0,0.1055194805194805,0.4999999999999999,2.5842509087230208,0.5776215236830438,0.1435702099330471,0.3762203404531155,0.3857586728532589,0.6437247045410657,12.266666666666667,0.0,0.0555655945066859,4,1.9186723865397288,1.4157490912769792,0.3539372728192448,-0.1739550343736216,0.3061901232849074,0.9160643295988437,0.1065935092543267,1.9999099198071744,0.6053347221149812,0.0,0.2357532490737203,1,1.612703084350685,0.3416779461034077,615,10059,929,440,11068,Neither,3,Tie,2,1,0,0,0.0,0,medium,1,hard,2,0.0,0.3635241169274373,0.3635241169274373
1,0.0,0.0,0.9393939393939394,1.407098154679084,0.8268968689541994,0.2692104412482644,0.4666150348667868,0.2167352810929713,-0.1259864505905784,12.11111111111111,0.0,0.0229965156794425,3,0.5314171362026505,1.592901845320916,0.5309672817736387,0.6141805103818406,0.5156019490071163,0.9170731707317074,0.0777307711400876,1.9999960522286704,0.7995153131803262,0.0,0.986022500898442,1,2.261061958839436,0.0363636363636363,33,0,119,9,1435,Neither,3,AB,0,0,0,0,0.0,0,medium,1,hard,2,0.2797758451173818,0.2692104412482644,0.5489862863656463
4,0.3333333333333333,0.1037691949744067,0.8909090909090909,3.633165353683903,0.4720265233988742,0.2594562438184826,0.3054084537145073,0.2574106872922138,-0.1098513725229893,10.475,0.0,0.4842235744872661,4,0.2490307243954752,0.3668346463160969,0.0917086615790242,0.4355698502512311,0.4991983345779384,0.9025242280820374,0.1218654628028672,1.9977994427343797,0.5815665823131216,0.0,0.6395221178424566,1,0.985656724175504,0.7017304547057494,4297,7931,865,732,8874,Both,1,Tie,2,1,1,1,1.0,0,medium,1,easy,0,0.0,0.0,0.0
1,0.0,0.0,0.8303030303030303,1.3634165139304208,0.3988671578258431,0.0391720568239746,0.3641449945280632,0.2828413354901429,0.0203425270812737,0.0,0.0,0.198019801980198,2,0.9429711817126034,0.6365834860695792,0.3182917430347896,0.4681371223876607,0.3003895216811658,0.8910891089108911,0.0,1.800001583398945,0.0,0.0,0.3233266582862227,1,2.302585092994045,0.0,20,0,11,5,101,AB,0,AB,0,0,1,0,0.0,1,low,0,medium,1,0.2632399978544683,0.0,0.2632399978544683
4,0.6666666666666666,0.0929190319689274,0.345054945054945,3.5924032443139167,0.185234769447096,0.0065525019137076,0.178964194331431,0.2757145838764087,0.966278672822806,12.945121951219512,0.0,0.3689684318841645,4,3.1205747037342557,0.4075967556860833,0.1018991889215208,-0.3158362196383612,0.1670776310871125,0.92194333174084,0.0945785019118991,1.9166111426496784,0.3424341742953798,0.0,-0.1127153058329183,1,1.768134518607788,0.4774844795764691,10040,24899,2124,436,27211,Both,1,Tie,2,1,1,1,1.0,1,low,0,easy,0,0.0,0.0,0.0
1,0.0,0.0,0.3571428571428571,1.1679498719299428,0.5630753013346893,0.2749650673556298,0.4112502193806705,0.0624523683098914,0.4381611746567378,0.0,0.0,0.1142857142857142,2,0.2382385553882504,0.8320501280700572,0.4160250640350286,-0.1022578734221548,0.8747183163258322,0.9257142857142856,0.0783245527188242,1.9975492900631988,0.0,0.0,-0.656663622406225,1,2.3978952727983707,0.0,20,0,13,10,175,Neither,3,AB,0,0,0,0,0.0,0,medium,1,hard,2,0.0503572104131331,1.115307096145706,1.165664306558839
3,0.0,0.119047619047619,0.9999999999999998,3.380238966019955,0.1390195214629515,0.0763885368681078,0.1795371006770773,0.0818801368167557,-0.5984081864844824,2.75,2.5789473684210527,0.211340206185567,6,1.5920344919398643,2.619761033980045,0.4366268389966741,0.5948995930193716,0.21054840450411,0.5979381443298969,0.7634544279102966,1.8495848256581608,0.0161253538143504,0.5559547229332618,0.6315458521795592,0,1.0759128252139725,0.0452380952380952,41,21,78,32,194,Both,1,AB,0,0,1,1,0.6,1,low,0,easy,0,0.0305554147472431,0.0,0.0305554147472431
1,0.0,0.0,0.1818181818181818,1.5278238744155948,0.4242633832337509,0.1783290418765465,0.4246151305422841,0.1783290418765465,0.4139014784616476,0.0,0.0,0.2727272727272727,2,1.7196474747863746,0.4721761255844052,0.2360880627922026,0.4047436626776624,0.3727776325565855,0.9090909090909092,0.0,1.9018349861753492,0.0,0.0,0.3212410486349172,0,2.406421659744254,0.04,39,0,13,2,143,Both,1,AB,0,0,1,1,0.6,0,medium,1,easy,0,0.4724888363932903,0.0,0.4724888363932903
3,1.0,0.059322033898305,0.8999999999999998,3.447408881653972,0.7834832711700378,0.6132077429412967,0.4484571863857677,0.5371276738506403,0.2494172114577963,4.157894736842105,3.911439114391144,0.0225935067400797,6,3.500906941506937,2.552591118346028,0.4254318530576713,0.3348650310179402,0.2181704526949248,0.7469147522308714,0.2409691340729344,1.9999402481483584,0.7038051887222593,0.7731163600169407,0.8924314759312724,1,1.339389604955956,0.3108225108225108,119,284,1333,420,5267,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
1,0.0,0.0,0.5727272727272728,1.8031439099684543,0.5408366062688575,0.2804899344912697,0.2572731622725872,0.0275076530199772,0.3286649431451492,12.37735849056604,0.0,0.0709812108559499,3,0.0,1.1968560900315457,0.3989520300105151,0.1766492075653334,0.5270814842281828,0.919276270006959,0.1062341504416858,1.9476692525116688,0.495863692285785,0.0,0.1612497378510864,0,2.32330846650705,0.038222186208573,102,0,116,9,1437,Neither,3,MCTS,1,0,0,0,0.2,0,medium,1,hard,2,-0.0346681913440372,0.2804899344912697,0.2458217431472324
4,0.0,0.1132075471698113,0.9999999999999998,4.236217269879349,0.3259621310027177,0.508313621452456,0.3550277948177328,0.392917698690199,0.3852499894748196,3.5,3.275,0.0601030337721808,7,3.225718655480501,2.763782730120651,0.3948261043029501,-0.7957672435822845,0.1791111665449934,0.6908986834573555,0.4441828632048591,1.999989050201884,0.3079511875297739,0.6254838677672084,-0.2874536221298286,1,1.2552047568595937,0.2196386554621848,105,42,540,78,1747,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
2,1.0,0.037037037037037,0.9999999999999998,2.96564727304425,0.3733095691578019,0.4959787898185832,0.0748225731871974,0.0687950736794759,-0.2860284563160084,2.571428571428572,2.7419354838709675,0.0722222222222222,6,0.0,3.03435272695575,0.505725454492625,0.4284115016902814,0.2454903540505225,0.625,0.599489494754485,1.931741078571831,0.6280252688689182,0.057066656684071,0.7441458019642824,0,1.055845803286961,0.0904761904761904,26,36,135,96,360,AB,0,AB,0,0,1,0,0.2,0,high,2,medium,1,0.3967830318548666,0.0,0.3967830318548666
1,0.0,0.0,0.3833333333333333,1.8515296172258795,0.4249274241592675,0.0060943052123394,0.227278736391008,0.1131672289285115,-1.0974430168014844,8.35593220338983,0.0,0.0824561403508772,3,0.056553731344368,1.1484703827741207,0.3828234609247069,0.303917995115441,0.4659971596552372,0.8807017543859649,0.1533217641824211,1.8895234570079784,0.4583811586046311,0.0,0.2499031236719676,0,2.135310360544705,0.0333333333333333,47,0,68,7,570,Neither,3,AB,0,0,0,0,0.4,1,low,0,hard,2,0.1081609911999405,0.0784873168075623,0.1866483080075028
2,0.0,0.0,0.3999999999999999,3.1257498572570146,0.3498285671388256,0.6562866031027447,0.3519021129558121,0.7719287309371999,1.1364838964031876,3.6666666666666665,3.387878787878788,0.0384615384615384,5,0.6478038451357325,1.8742501427429852,0.374850028548597,-0.7690701634579259,0.3084800893744869,0.7084367245657568,0.2453339545756561,1.9998256183191088,0.3505072427173692,0.7141336812135962,0.2941563031960792,1,1.2729997375055286,0.1607142857142857,31,171,235,49,806,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
6,0.8,0.170887351380399,0.5952380952380952,4.620556173537863,0.5929612659836949,0.0599906945162787,0.2783711099465961,0.1410903475848751,-0.0999211106621666,8.24,8.081523673905304,0.5674748398902104,5,0.9150424119860745,0.3794438264621371,0.0758887652924274,0.5732941767727717,0.4078231196662822,0.8763723696248856,0.1392953212118443,1.9999913336423347,0.6512379172213747,0.7692439698940345,0.5497854957791922,1,0.5107106904840346,0.81694823510549,14886,3055,3243,322,26232,MCTS,2,MCTS,1,0,0,1,1.0,1,low,0,medium,1,-0.0599906945162787,0.0599906945162787,0.0
1,0.0,0.0,0.6223776223776224,1.2493173941070153,0.7573666549206143,0.0632335583608838,0.5156406762662534,0.046606588790106,-0.5995597020561912,0.0,0.0,0.1492537313432835,2,0.2992527478038898,0.7506826058929847,0.3753413029464924,0.6247068111963051,0.7216521948278981,0.9104477611940298,0.0901639344262295,1.995186421415052,0.0,0.0,-0.0058643857776496,1,2.3978952727983707,0.0,20,0,12,9,134,Neither,3,AB,0,0,0,0,0.0,1,low,0,hard,2,0.8681114467310751,0.6820848668499668,1.550196313581042
1,0.0,0.0,0.6783216783216783,1.6920927873687686,0.491690842131346,0.1620912565134664,0.4505925274671039,0.1392370596324508,0.136955984552956,11.552238805970148,0.0,0.0778164924506387,3,2.6314657826186636,1.3079072126312314,0.4359690708770771,0.6533398473500013,0.2540732149777769,0.9128919860627178,0.1840743140173345,1.994839679734571,0.6609046002626949,0.0,0.8722091997857386,0,2.3624545539789343,0.0566666666666666,67,0,75,2,861,MCTS,2,MCTS,1,0,0,1,0.8,0,medium,1,medium,1,-0.106914694500968,0.2865574769904057,0.1796427824894376
4,1.0,0.0938480853735091,1.0,3.6530001211829566,0.6496157660632943,0.0281708020052089,0.3977381063541279,0.045058943669434,0.6910483858456216,11.36283185840708,0.0,0.4372083447707933,4,0.0,0.3469998788170434,0.0867499697042608,0.7697003761556727,0.4992747974042194,0.9110623112819104,0.1082842983931572,1.999744001657556,0.6791340051277025,0.0,0.8597901597915959,1,0.9282003454031236,0.4057121926092053,6371,13154,1296,1182,14572,AB,0,AB,0,0,1,0,0.0,1,low,0,medium,1,0.0281708020052089,0.0,0.0281708020052089
6,0.6,0.1715835876568328,0.9047619047619048,4.670164582285629,0.5401254203637521,0.1848862121974961,0.3641790953342225,0.0387730317147811,-0.1808804976950984,7.045454545454546,7.237196765498652,0.5600506489395378,5,4.044526260861443,0.3298354177143707,0.0659670835428741,0.3989779833286861,0.1356704438344106,0.8617917062361506,0.15987164173211,1.99479095364014,0.5331531948410169,0.6291943020461211,0.4709572116321587,1,1.237961774336919,0.2801967890363713,8846,2001,2183,54,15795,MCTS,2,MCTS,1,0,0,1,1.0,0,medium,1,medium,1,-0.2066362138205495,0.2066362138205495,0.0
2,0.0,0.0557377049180327,0.8406593406593407,2.300701196116953,0.6072820899850069,0.0080113276045167,0.5187341794435365,0.1347175658944128,-0.3691000400517204,12.486301369863014,0.0,0.1523809523809524,3,2.5896087058833497,0.6992988038830474,0.2330996012943491,0.8658298371084666,0.1612078272232214,0.9197994987468672,0.0806023842811305,1.9986830227548804,0.6999568808436611,0.0,0.9618367891833788,1,2.270069253228125,0.0598581030619865,304,0,160,3,1995,Neither,3,Tie,2,1,0,0,0.0,1,low,0,hard,2,0.0,0.0080113276045167,0.0080113276045167
1,0.0,0.0,0.944055944055944,1.639698646278176,0.635301368007898,0.0314710557432778,0.4849964840453674,0.0213338697221366,0.4879197455506368,10.702479338842975,0.0,0.0354166666666666,3,0.07986384622967671,1.360301353721824,0.4534337845739413,0.4641778030769461,0.5035181260081545,0.9069444444444444,0.0913877636526169,1.9963485809367203,0.6780466657217354,0.0,0.8090213921425945,0,2.3933904279385647,0.0222222222222222,51,0,134,11,1440,Both,1,AB,0,0,1,1,0.8,1,low,0,easy,0,0.2146626381874183,0.0,0.2146626381874183
8,0.0,0.2030567685589519,0.9999999999999998,6.576253952635847,0.2817787423289929,0.6812334222235368,0.226122118696649,0.3930785084307057,0.5054319191476864,2.25,2.68,0.1761159569009748,10,1.507296632158851,3.423746047364153,0.3423746047364153,-0.3612721790252201,0.1386885851322121,0.6064648537711647,0.4869876894600224,1.9450732575902028,0.0,0.447175786894924,0.2436874530479632,1,0.5333068314117223,0.7622997213514455,1373,25,3068,1817,7796,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
2,1.0,0.0169491525423728,0.3571428571428571,2.2901215731944684,0.0284344475081531,0.0648509886579439,0.152187977105921,0.0520520866987593,0.1098042708472742,7.714285714285714,0.0,0.2659090909090909,3,1.6079604326014874,0.7098784268055316,0.2366261422685105,-0.3994473469994934,0.2593310604227107,0.8704545454545455,0.1135094784296822,1.8974746612941311,0.3868305772930953,0.0,-0.475423097042257,1,1.9040257051979343,0.0298780487804878,117,0,57,2,440,Neither,3,MCTS,1,0,0,0,0.0,1,low,0,hard,2,-0.1064063999212174,0.5586160531714093,0.4522096532501918
1,0.0,0.0,0.5659340659340659,1.9640266423379948,0.5281715865417504,0.0620214713280992,0.3383782294356033,0.0140132043710045,-0.5112663627539298,11.67175572519084,0.0,0.0660321237358715,3,0.591364889146065,1.0359733576620052,0.3453244525540017,0.7554518313229321,0.3784651691729986,0.9143367043426532,0.0843949722642654,1.9750776030867887,0.5375494578843443,0.0,0.7979490073668857,0,2.464018120316607,0.0097560975609756,111,0,144,9,1681,AB,0,AB,0,0,1,0,0.2,1,low,0,medium,1,0.1270546231131177,0.0,0.1270546231131177
1,0.0,0.0,0.7619047619047619,1.3634165139304208,0.393604375589507,0.1780418576661151,0.3807161985977215,0.1086954445585438,-0.1316116521762813,9.2,0.0,0.0295420974889217,3,2.536248797279049,1.6365834860695792,0.5455278286898597,0.4963878009628059,0.35141054600643,0.8906942392909897,0.090681413694808,1.9863045119996507,0.6315479746175733,0.0,-0.3091297431437839,1,1.9459101490553128,0.0,20,0,74,1,677,Neither,3,AB,0,0,0,0,0.0,0,medium,1,hard,2,0.5711140852060708,0.1780418576661151,0.7491559428721859
3,1.0,0.1041666666666666,0.3999999999999999,3.5164340121702917,0.4305496658774821,0.0429742021230375,0.3905073192264153,0.3584618410730983,-0.0437334835936831,4.782608695652174,0.0,0.4381679389312977,4,0.7632321657369616,0.4835659878297087,0.1208914969574271,-0.447546062731284,0.2887551007285691,0.7969465648854962,0.1626435653393955,1.9980754436172208,0.5848340861068531,0.0,0.0156501182682529,1,1.3812810106201676,0.28,287,514,133,88,655,Neither,3,Tie,2,1,0,0,0.0,1,low,0,hard,2,0.0,0.0429742021230375,0.0429742021230375
3,0.0,0.0967741935483871,0.9999999999999998,3.741878646885594,0.331732235021871,0.4369173736172381,0.2801401173372677,0.5602802346745355,0.0,3.0,2.658536585365854,0.0221094599492569,8,3.6026910832457872,4.258121353114406,0.5322651691393008,-0.2299151939082667,0.1494065828690573,0.6353751359188111,0.4512383681667207,1.919608891557042,0.0,0.4391219914379908,0.3001215929566065,1,0.5978430572185676,0.4121212121212121,61,47,1006,409,2759,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
1,0.0,0.0,0.4475524475524475,1.7143675584196283,0.8262457771876567,0.1009833943047924,0.4458194753256754,0.0154818300225973,0.064327199055737,10.776470588235297,0.0,0.0594541910331384,3,1.9226526596548053,1.2856324415803717,0.4285441471934572,0.8376350655259193,0.3861430008223712,0.9064327485380116,0.1456344340072001,1.9996093388982648,0.7520993427377607,0.0,0.9919079684360824,1,2.371312797438813,0.0,61,0,96,1,1026,Both,1,Tie,2,1,1,1,1.0,0,medium,1,easy,0,0.0,0.0,0.0
1,0.0,0.0,0.8186813186813187,1.6230151259144978,0.652924604977063,0.3405669376245222,0.4732989228481578,0.1042017844963317,-0.0210540020686191,10.411290322580646,0.0,0.0341225626740947,3,2.465290111787343,1.3769848740855022,0.4589949580285007,0.30630452536523,0.2199807600166081,0.903899721448468,0.0732381640326415,1.9994038511285903,0.7430708958786982,0.0,0.4072953546617607,0,2.500870575042541,0.0117647058823529,49,0,138,2,1436,Neither,3,AB,0,0,0,0,0.2,0,medium,1,hard,2,0.3302727011446161,0.3405669376245222,0.6708396387691383
2,1.0,0.1029962546816479,0.3426573426573426,2.618346804128247,0.3806835340271971,0.2793839188598503,0.3352863157776256,0.2453479557299791,-0.3275902130672144,11.522935779816514,0.0,0.0367586206896551,4,1.7191249965036628,1.381653195871753,0.3454132989679382,0.3294461467987635,0.3586705230853128,0.9120689655172414,0.1171621127624035,1.9996771886981075,0.6170262375569636,0.0,0.4383060698187021,1,2.224539397591898,0.1096307518030497,533,13106,1275,661,14500,MCTS,2,MCTS,1,0,0,1,1.0,0,medium,1,medium,1,-0.3486869999867537,0.3486869999867537,0.0
1,0.0,0.0,0.2857142857142857,1.6113252800759312,0.7048124938652439,0.1723940891713818,0.3873876212985677,0.1208649188350805,-0.7338636381466442,6.723404255319149,0.0,0.0616621983914209,3,2.5361743259578873,1.3886747199240688,0.4628915733080229,0.3752541858139762,0.3631902585064361,0.8525469168900804,0.0790553779243807,1.9879287676027897,0.6403696057371779,0.0,0.6343485144772874,0,1.9061547465398492,0.125,23,0,55,3,373,Neither,3,MCTS,1,0,0,0,0.2,0,medium,1,hard,2,-0.6722868808916765,0.8776810140505183,0.2053941331588418
8,0.1428571428571428,0.2161795721602892,0.9999999999999998,6.34815777944641,0.8612115743221083,1.6438364793863671,0.4540819658920266,0.5510495410990575,0.4550651823338043,3.692307692307693,3.842767295597484,0.5979818001621767,7,0.0,0.6518422205535899,0.0931203172219414,-0.750452612619319,0.2806119992004849,0.7462834489593657,0.2696186156594228,1.9999943861553888,0.0,0.7436812324181358,0.7095487904291026,1,0.1480720399714168,0.9600666727992544,6637,179,2816,609,11099,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
9,0.0,0.1677419354838709,-0.9999999999999998,8.857980995127573,0.1343370479250055,0.1236507995315915,0.0319742800453119,0.0639485600906238,0.0,2.0,2.0,0.6356164383561644,10,8.212584301226721,1.1420190048724272,0.1142019004872427,-0.5339802521453768,0.1597021784381715,0.5041095890410959,0.6588427156822495,1.9866838679856784,0.0,0.0,-0.4377382072894213,0,0.6613708581630053,0.2217027401036078,464,7,362,40,730,MCTS,2,MCTS,1,0,0,1,0.8,0,medium,1,medium,1,-0.0989206396252732,0.1236507995315915,0.0247301599063183
3,0.0,0.1135802469135802,0.8833333333333332,3.3062105081677613,0.5097270450002482,0.0178411633124245,0.3845371722644736,0.4092433419878076,0.8268511570573415,10.0,0.0,0.2575719012471367,4,1.0641993701798729,0.6937894918322387,0.1734473729580596,0.1067600073147986,0.3171207491627053,0.9002290659200815,0.132220717240214,1.9999679386581095,0.710004781993588,0.0,0.3401401914850925,1,0.9854255059134036,0.6712519139124472,2024,6990,784,506,7858,Neither,3,Tie,2,1,0,0,0.0,1,low,0,hard,2,0.0,0.0178411633124245,0.0178411633124245
3,0.0,0.1019624573378839,0.6821428571428572,2.9401359915280763,0.312256101030135,0.4873286722879225,0.2653194818031053,0.5410288810831985,1.2897383482979767,13.585365853658535,0.0,0.0762149502309544,4,0.0,1.0598640084719235,0.2649660021179809,0.0671373243000482,0.3853204986733118,0.9279487346301476,0.0974958495841781,1.986139184200553,0.4460562148466346,0.0,0.6114551039573275,1,1.543248167027012,0.6048872595237618,2343,28318,2215,2050,30742,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
5,0.5,0.1440443213296399,0.7999999999999998,5.3577627814322994,0.3016582053970019,0.0314428477041942,0.0874522431064091,0.0488660726143572,0.0490795970055948,3.0,3.2264150943396226,0.1603563474387528,7,0.0,1.6422372185677006,0.2346053169382429,0.0924149699616324,0.2075260830656795,0.6988864142538975,0.4288480189183687,1.950360509897169,0.0937278574730865,0.3193027002410352,0.1367606183054353,0,1.3400706822149195,0.0478295156385646,360,58,676,171,2245,Neither,3,MCTS,1,0,0,0,0.4,1,low,0,hard,2,-0.0125771390816776,0.0314428477041942,0.0188657086225165
3,0.0,0.108419380460683,0.4523809523809524,3.4008832155483626,0.3086459516280249,0.0481013525981359,0.1863768810494373,0.1022259442106467,-0.0572241419152514,9.764705882352942,0.0,0.378041453890057,4,2.6638589326342057,0.5991167844516374,0.1497791961129093,-0.1708198915958683,0.2014774051117964,0.8978672273956143,0.1214034722216617,1.968229738194024,0.4537491622667887,0.0,-0.1164114178799793,1,1.6391414593787414,0.2472130754512975,2517,5912,680,203,6658,MCTS,2,MCTS,1,0,0,1,1.0,1,low,0,medium,1,-0.430306870363504,0.430306870363504,0.0
3,1.0,0.1050204918032786,0.6,3.448030492089209,0.3210921705239327,0.4100940213611155,0.3380974488824616,0.5181020143241397,0.6765967717722227,9.246913580246911,0.0,0.2670042425071849,4,2.692336751446727,0.5519695079107905,0.1379923769776976,-0.038932554258482,0.2301724761358369,0.8921582044614753,0.1263325320869688,1.999061169944587,0.6155066558650463,0.0,0.2895859540357254,1,1.302630803966005,0.5743730313303775,1951,6453,788,245,7307,MCTS,2,MCTS,1,0,0,1,1.0,0,high,2,medium,1,-0.4105225756422438,0.4105225756422438,0.0
3,0.5,0.1103896103896103,0.6071428571428571,3.5582905704799512,0.6010403578008005,0.3354260011546417,0.4017881854278792,0.453318014574788,0.4919836136061267,5.1875,5.219195849546044,0.0607800435557315,5,2.964517828368223,1.4417094295200488,0.2883418859040098,0.0297250716606819,0.2731986308632094,0.8089487230251435,0.168862925244817,1.999927407661868,0.6531031202470045,0.7401506928831778,0.3094051093473514,1,1.5705714526089307,0.2906077031721189,307,820,965,79,5051,Both,1,Tie,2,1,1,1,1.0,0,medium,1,easy,0,0.0,0.0,0.0
2,0.0,0.0,0.3999999999999999,2.047818583457956,0.9841872461720768,0.7122284398539508,0.618244815599699,1.0435735609430614,0.8471721687942902,4.928571428571429,0.0,0.3033707865168539,3,1.677727277303223,0.952181416542044,0.3173938055140146,0.2693181845322109,0.5667995136665088,0.797752808988764,0.2619869751794123,1.9855586692246885,0.6987363582098307,0.0,0.981546624386162,1,0.8336723331396986,0.6253034547152194,27,0,18,1,89,Both,1,Tie,2,1,1,1,1.0,0,high,2,easy,0,0.0,0.0,0.0
3,0.5,0.1113320079522862,0.8321678321678322,2.9451969751830647,0.5395391810679677,0.393118493011405,0.3167503580723234,0.4288765251797802,1.1535511344734397,11.582089552238806,0.0,0.0790770844257996,4,3.45673613279956,1.054803024816935,0.2637007562042338,0.0439652166552085,0.2041226322086764,0.9167278447823808,0.0875940978610744,1.9999876255266065,0.6768319431795868,0.0,0.4560076854433293,1,1.5466766255797435,0.5062349007154803,1508,17365,1588,174,19070,Both,1,Tie,2,1,1,1,1.0,0,medium,1,easy,0,0.0,0.0,0.0
1,0.0,0.0,0.2571428571428571,1.7737056144690833,0.0385465375257091,0.3899760012764697,0.2412257600554984,0.2077220022601997,0.5413572843099048,5.935483870967742,0.0,0.0205655526992287,4,1.3455691747166811,2.2262943855309167,0.5565735963827292,-0.6168756802852371,0.242221019817703,0.8286203941730934,0.1740714194306845,1.9998961891277909,0.5356875346320366,0.0,-0.1093559852411952,0,1.7566463718190168,0.1142857142857142,24,943,200,114,1167,Neither,3,MCTS,1,0,0,0,0.4,0,medium,1,hard,2,-0.4548652530572316,0.6888508538231134,0.2339856007658818
1,0.0,0.0,0.6223776223776224,1.5897146008142444,0.3292440639361091,0.1681658398754535,0.2824051164872126,0.0683004074408228,0.6305043967087589,13.458333333333334,0.0,0.027988614800759,3,1.9893874221924626,1.4102853991857556,0.4700951330619185,0.3913623412400963,0.3407974988333405,0.9259962049335864,0.0930051933333073,1.8938934617842111,0.4917765942233335,0.0,0.5776354382796676,1,2.4308915752386846,0.009090909090909,59,0,156,7,2108,Neither,3,AB,0,0,0,0,0.0,0,medium,1,hard,2,0.5636071480162421,0.1681658398754535,0.7317729878916958
1,0.0,0.0,1.0,1.8613531161467864,0.2575294039818444,0.0164421196828965,0.4735463949191729,0.1038911594507392,-0.5703843625049633,5.4375,0.0,0.1785714285714285,3,0.8737984710734774,1.1386468838532138,0.3795489612844046,0.9763112162737766,0.2802038602684482,0.8125,0.324873527452626,1.9174405723349823,0.6516619389940181,0.0,0.9304186402862296,0,1.7048374463958575,0.02,20,0,21,2,112,AB,0,AB,0,0,1,0,0.4,1,low,0,medium,1,0.0623346956704435,0.0,0.0623346956704435
2,1.0,0.0673076923076923,0.4666666666666667,2.492760389026837,0.3255603380550073,0.3953853016400931,0.3480598913774779,0.0408011360567602,0.7175995641021432,9.753246753246753,0.0,0.3654524089306698,3,2.664022792812467,0.507239610973163,0.1690798703243876,0.0343957731365143,0.2650535915996851,0.8977673325499412,0.1435500510037193,1.9869720363832188,0.6451277047303207,0.0,0.3535593795033438,1,2.06791589259221,0.157345537757437,311,0,87,1,851,Both,1,Tie,2,1,1,1,1.0,0,medium,1,easy,0,0.0,0.0,0.0
2,0.0,0.0396825396825396,0.7142857142857142,2.321928094887362,0.2928332745134366,0.1758670361630652,0.2371532650689073,0.3073726413551456,0.306631899787196,8.490196078431373,0.0,0.0329467580390089,4,3.0002744617119657,1.6780719051126374,0.4195179762781593,0.3025627746078899,0.1601603946530817,0.8808645229309436,0.1331521190864778,1.9716445554183235,0.4007285089339009,0.0,0.5311240952720476,0,1.8535342017082248,0.0722147950089126,125,3297,452,96,3794,Both,1,AB,0,0,1,1,0.6,0,medium,1,easy,0,0.2477834523255808,0.0,0.2477834523255808
2,1.0,0.0382165605095541,0.7454545454545455,2.1931245983544616,0.2547468543998984,0.0680262973915931,0.2794779198249648,0.047927227538523,0.3669892525125248,9.27710843373494,0.0,0.1795166858457997,3,2.44594498167192,0.8068754016455384,0.2689584672151794,0.3791736387453412,0.1817820132968434,0.8929804372842347,0.1073152672511437,1.963704279738608,0.5568648630656418,0.0,0.3113192267351776,0,2.14815558217344,0.0642857142857143,156,0,93,2,869,AB,0,AB,0,0,1,0,0.4,1,low,0,medium,1,0.0955172469618081,0.0,0.0955172469618081
